,pop_perc,distance,day,service,pop_perc_cum
6,1.763483941638254,5,-1,gas_station,99.52335604711176
7,0.17664444630847645,6,-1,gas_station,99.70000049342023
8,0.07894723857362076,7,-1,gas_station,99.77894773199385
9,0.10805903279764342,8,-1,gas_station,99.8870067647915
10,0.11299323520849473,9,-1,gas_station,99.99999999999999
11,0.0,10,-1,gas_station,99.99999999999999
12,0.0,11,-1,gas_station,99.99999999999999
13,0.0,12,-1,gas_station,99.99999999999999
14,0.0,13,-1,gas_station,99.99999999999999
15,0.0,14,-1,gas_station,99.99999999999999
16,0.0,15,-1,gas_station,99.99999999999999
17,0.0,16,-1,gas_station,99.99999999999999
18,0.0,17,-1,gas_station,99.99999999999999
19,0.0,18,-1,gas_station,99.99999999999999
20,0.0,19,-1,gas_station,99.99999999999999
0,0.0,0,0,gas_station,0.0
1,21.577267142652726,0,0,gas_station,21.577267142652726
2,35.20158683949533,1,0,gas_station,56.77885398214805
3,25.817227274297245,2,0,gas_station,82.5960812564453
4,11.97333557017176,3,0,gas_station,94.56941682661706
5,3.1904552788564495,4,0,gas_station,97.7598721054735
6,1.763483941638254,5,0,gas_station,99.52335604711176
7,0.17664444630847645,6,0,gas_station,99.70000049342023
8,0.07894723857362076,7,0,gas_station,99.77894773199385
9,0.10805903279764342,8,0,gas_station,99.8870067647915
10,0.11299323520849473,9,0,gas_station,99.99999999999999
11,0.0,10,0,gas_station,99.99999999999999
12,0.0,11,0,gas_station,99.99999999999999
13,0.0,12,0,gas_station,99.99999999999999
14,0.0,13,0,gas_station,99.99999999999999
15,0.0,14,0,gas_station,99.99999999999999
16,0.0,15,0,gas_station,99.99999999999999
17,0.0,16,0,gas_station,99.99999999999999
18,0.0,17,0,gas_station,99.99999999999999
19,0.0,18,0,gas_station,99.99999999999999
20,0.0,19,0,gas_station,99.99999999999999
0,0.0,0,1,gas_station,0.0
1,21.571346099759705,0,1,gas_station,21.571346099759705
2,34.99928454065043,1,1,gas_station,56.57063064041013
3,26.025450616035172,2,1,gas_station,82.5960812564453
4,11.97333557017176,3,1,gas_station,94.56941682661706
5,3.1904552788564495,4,1,gas_station,97.7598721054735
6,1.763483941638254,5,1,gas_station,99.52335604711176
7,0.17664444630847645,6,1,gas_station,99.70000049342023
8,0.07894723857362076,7,1,gas_station,99.77894773199385
9,0.10805903279764342,8,1,gas_station,99.8870067647915
10,0.11299323520849473,9,1,gas_station,99.99999999999999
11,0.0,10,1,gas_station,99.99999999999999
12,0.0,11,1,gas_station,99.99999999999999
13,0.0,12,1,gas_station,99.99999999999999
14,0.0,13,1,gas_station,99.99999999999999
15,0.0,14,1,gas_station,99.99999999999999
16,0.0,15,1,gas_station,99.99999999999999
17,0.0,16,1,gas_station,99.99999999999999
18,0.0,17,1,gas_station,99.99999999999999
19,0.0,18,1,gas_station,99.99999999999999
20,0.0,19,1,gas_station,99.99999999999999
0,0.0,0,2,gas_station,0.0
1,20.680722564601044,0,2,gas_station,20.680722564601044
2,34.6287259395955,1,2,gas_station,55.30944850419654
3,26.59633783497067,2,2,gas_station,81.90578633916721
4,11.737480694933069,3,2,gas_station,93.64326703410028
5,4.116605071373238,4,2,gas_station,97.75987210547352
6,1.6406223016080566,5,2,gas_station,99.40049440708158
7,0.2995060863386738,6,2,gas_station,99.70000049342025
8,0.07894723857362076,7,2,gas_station,99.77894773199387
9,0.10805903279764342,8,2,gas_station,99.88700676479151
10,0.11299323520849473,9,2,gas_station,100.0
11,0.0,10,2,gas_station,100.0
12,0.0,11,2,gas_station,100.0
13,0.0,12,2,gas_station,100.0
14,0.0,13,2,gas_station,100.0
15,0.0,14,2,gas_station,100.0
16,0.0,15,2,gas_station,100.0
17,0.0,16,2,gas_station,100.0
18,0.0,17,2,gas_station,100.0
19,0.0,18,2,gas_station,100.0
20,0.0,19,2,gas_station,100.0
0,0.0,0,3,gas_station,0.0
1,15.564448084789333,0,3,gas_station,15.564448084789333
2,33.32066888047881,1,3,gas_station,48.885116965268146
3,28.16344052065704,2,3,gas_station,77.04855748592519
4,11.924486966304332,3,3,gas_station,88.97304445222952
5,6.240779209244721,4,3,gas_station,95.21382366147424
6,2.94522541903714,5,3,gas_station,98.15904908051138
7,0.5037820661479175,6,3,gas_station,98.6628311466593
8,0.4741768516828097,7,3,gas_station,99.13700799834211
9,0.7480250854850568,8,3,gas_station,99.88503308382717
10,0.11348665544957985,9,3,gas_station,99.99851973927674
11,0.0014802607232553893,10,3,gas_station,100.0
12,0.0,11,3,gas_station,100.0
13,0.0,12,3,gas_station,100.0
14,0.0,13,3,gas_station,100.0
15,0.0,14,3,gas_station,100.0
16,0.0,15,3,gas_station,100.0
17,0.0,16,3,gas_station,100.0
18,0.0,17,3,gas_station,100.0
19,0.0,18,3,gas_station,100.0
20,0.0,19,3,gas_station,100.0
0,0.0,0,4,gas_station,0.0
1,12.821524964597097,0,4,gas_station,12.821524964597097
2,29.891398204937165,1,4,gas_station,42.712923169534264
3,28.54337410629259,2,4,gas_station,71.25629727582685
4,12.541755687901828,3,4,gas_station,83.79805296372868
5,6.427785480615985,4,4,gas_station,90.22583844434466
6,3.968085578806614,5,4,gas_station,94.19392402315127
7,2.011674322904074,6,4,gas_station,96.20559834605534
8,1.0939126744857328,7,4,gas_station,97.29951102054108
9,1.5226948639887106,8,4,gas_station,98.82220588452978
10,0.6207226632850933,9,4,gas_station,99.44292854781487
11,0.34045996634873954,10,4,gas_station,99.78338851416362
12,0.1440787103968579,11,4,gas_station,99.92746722456047
13,0.06315779085889661,12,4,gas_station,99.99062501541937
14,0.009374984580617467,13,4,gas_station,99.99999999999999
15,0.0,14,4,gas_station,99.99999999999999
16,0.0,15,4,gas_station,99.99999999999999
17,0.0,16,4,gas_station,99.99999999999999
18,0.0,17,4,gas_station,99.99999999999999
19,0.0,18,4,gas_station,99.99999999999999
20,0.0,19,4,gas_station,99.99999999999999
0,0.0,0,5,gas_station,0.0
1,8.560841182827001,0,5,gas_station,8.560841182827001
2,22.075621586148706,1,5,gas_station,30.636462768975708
3,27.262948580676678,2,5,gas_station,57.89941134965238
4,17.684181440491052,3,5,gas_station,75.58359279014343
5,8.617584510551792,4,5,gas_station,84.20117730069522
6,4.539466217983194,5,5,gas_station,88.74064351867841
7,3.019238455199909,6,5,gas_station,91.75988197387832
8,2.562824732196164,7,5,gas_station,94.32270670607448
9,2.075325534004056,8,5,gas_station,96.39803224007854
10,1.2148006335515895,9,5,gas_station,97.61283287363013
11,1.2133203728283342,10,5,gas_station,98.82615324645846
12,0.7401303616276946,11,5,gas_station,99.56628360808615
13,0.2398022371673731,12,5,gas_station,99.80608584525352
14,0.14950633304879432,13,5,gas_station,99.95559217830231
15,0.044407821697661685,14,5,gas_station,99.99999999999997
16,0.0,15,5,gas_station,99.99999999999997
17,0.0,16,5,gas_station,99.99999999999997
18,0.0,17,5,gas_station,99.99999999999997
19,0.0,18,5,gas_station,99.99999999999997
20,0.0,19,5,gas_station,99.99999999999997
0,0.0,0,6,gas_station,0.0
1,10.560673419945033,0,6,gas_station,10.560673419945033
2,25.042064075552506,1,6,gas_station,35.602737495497536
3,27.226435482836376,2,6,gas_station,62.829172978333915
4,17.268228177256287,3,6,gas_station,80.0974011555902
5,6.492916952439224,4,6,gas_station,86.59031810802944
6,4.9623273645931505,5,6,gas_station,91.55264547262259
7,3.3646326239595,6,6,gas_station,94.91727809658208
8,1.3978595429941727,7,6,gas_station,96.31513763957625
